pist01-mel_Seq16.wav, 3 0 128 5 31 0 115. 4.173 661.757629 0.042743 0.617477 1.198179 475.10733;
pist01-sfx_Seq01.wav, 1 0 128 5 31 0 115. 4.173 6260.822754 0.001554 0.857793 4.792715 2977.064697;
pist01-sfx_Seq02.wav, 1 0 128 5 31 0 115. 4.173 10277.660156 0.002456 0.884486 4.073808 4527.479004;
pist01-sfx_Seq03.wav, 1 0 128 5 31 0 115. 4.173 9156.256836 0.002422 0.860292 5.511622 3603.847412;
pist01-sfx_Seq04.wav, 1 0 128 5 31 0 115. 4.173 11001.297852 0.001532 0.885304 2.396358 6125.210449;
pist01-sfx_Seq05.wav, 1 0 128 5 31 0 115. 4.173 3887.625488 0.011309 0.734922 2.635993 1674.456299;
pist01-sfx_Seq06.wav, 1 0 128 5 31 0 115. 4.173 3045.234375 0.016585 0.703257 1.917086 1343.957642;
pist01-sfx_Seq07.wav, 1 0 128 5 31 0 115. 4.173 3887.437988 0.011047 0.73491 2.635993 1670.72937;
pist01-sfx_Seq08.wav, 1 0 128 5 31 0 115. 4.173 2944.536133 0.015898 0.692598 1.437815 1222.885864;
pist01-sfx_Seq09.wav, 1 0 128 5 31 0 115. 4.173 7137.666992 0.000459 0.902962 3.594537 5842.635742;
pist01-sfx_Seq10.wav, 1 0 128 5 31 0 115. 4.173 3896.049072 0.009505 0.736256 2.156722 1669.527588;
pist01-sfx_Seq11.wav, 1 0 128 5 31 0 115. 4.173 3036.371094 0.013655 0.703006 1.198179 1313.939819;
pist01-sfx_Seq12.wav, 1 0 128 5 31 0 115. 4.173 2537.810059 0.005993 0.744792 1.917086 1129.370117;
pist01-sfx_Seq13.wav, 1 0 128 5 31 0 115. 4.173 3155.248535 0.014525 0.718141 1.67745 1182.32019;
pist01-sfx_Seq14.wav, 1 0 128 5 31 0 115. 4.173 4527.624512 0.006053 0.777023 3.354901 1918.206177;
pist01-sfx_Seq15.wav, 1 0 128 5 31 0 115. 4.173 3323.51001 0.00757 0.754817 1.437815 994.896606;
pist01-sfx_Seq16.wav, 1 0 128 5 31 0 115. 4.173 4546.516602 0.005731 0.778637 2.396358 1929.749756;
pist01-sfx_Seq17.wav, 1 0 128 5 31 0 115. 4.173 3349.662842 0.00825 0.754875 1.198179 994.622009;
pist01-sfx_Seq18.wav, 1 0 128 5 31 0 115. 4.173 5412.409668 0.008593 0.765801 4.313444 2495.178223;
pist01-sfx_Seq19.wav, 1 0 128 5 31 0 115. 4.173 6241.550293 0.013232 0.785315 3.115265 3324.598389;
pist01-sfx_Seq20.wav, 1 0 128 5 31 0 115. 4.173 3769.339111 0.004486 0.79064 3.115265 2521.220947;
pist01-sfx_Seq21.wav, 1 0 128 5 31 0 115. 4.434 3492.725342 0.011238 0.71316 0.67659 10927.578125;
pist01-sfx_Seq22.wav, 1 0 128 5 31 0 115. 4.173 3901.527588 0.009478 0.736069 2.156722 1709.196655;
pist01-sfx_Seq23.wav, 1 0 128 5 31 0 115. 4.173 3037.54834 0.013409 0.703013 1.198179 1312.601196;
pist01-sfx_Seq24.wav, 1 0 128 5 31 0 115. 4.173 3899.016113 0.009772 0.736272 2.156722 1652.99292;
